#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-08-08-20-00-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1786199511.329915	CGwDcd2ArbW52Gwus8	192.168.100.20	5353	224.0.0.251	5353	udp	dns	-	-	-	S0	T	T	0	D	1	73	0	0	-	17
1786199474.224657	CVUsGx493QN4Ux1hb6	fe80::a00:27ff:fe8f:df85	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	56	0	0	-	58
1786199542.275361	CZAp1xUywhlKnURna	192.168.100.1	5353	224.0.0.251	5353	udp	dns	0.418168	160	0	S0	T	T	0	D	4	272	0	0	-	17
1786199542.277011	CdCsve2hQ5ktRiDDXj	192.168.100.1	61039	224.0.0.252	5355	udp	dns	0.411215	80	0	S0	T	T	0	D	2	136	0	0	-	17
1786199542.277011	CX3gbqpg15pssO82a	fe80::2f45:d486:b228:4405	61039	ff02::1:3	5355	udp	dns	0.411215	80	0	S0	T	F	0	D	2	176	0	0	-	17
1786199542.278094	CXSQjK2RO7h4ZZtsKc	fe80::2f45:d486:b228:4405	5353	ff02::fb	5353	udp	dns	0.416635	160	0	S0	T	F	0	D	4	352	0	0	-	17
1786199503.302481	CdgNjo2yR5mJrEkbZc	fe80::a00:27ff:fe99:277e	133	ff02::2	134	icmp	-	-	-	-	OTH	T	F	0	-	1	56	0	0	-	58
1786199563.978818	CTExnL3Lj5GEYjoNJb	192.168.100.1	56549	192.168.100.120	22	tcp	-	1.337849	3213	0	OTH	T	T	0	ScADcR	33	4545	0	0	-	6
1786199515.155630	CzR1yyORFgynegDq2	192.168.100.50	138	192.168.100.255	138	udp	-	0.001110	428	0	S0	T	T	0	D	2	484	0	0	-	17
1786199581.844526	ClrPQ823BMUp5khopk	192.168.100.1	62552	192.168.100.120	22	tcp	-	0.447182	3213	0	OTH	T	T	0	ScADcR	33	4545	0	0	-	6
1786199648.447229	CJC8YQhE1GkbpYL3j	192.168.100.10	48733	239.255.255.250	3702	udp	-	-	-	-	S0	T	T	0	D	1	635	0	0	-	17
1786199648.461089	CRc4we4EXz6grXYGWk	fe80::a00:27ff:fe1e:64e1	34652	ff02::c	3702	udp	-	-	-	-	S0	T	F	0	D	1	655	0	0	-	17
1786199648.467413	CGNA9L36GGXMKmI5zf	fe80::a00:27ff:fe1e:64e1	143	ff02::16	0	icmp	-	0.504307	60	0	OTH	T	F	0	-	3	228	0	0	-	58
1786199648.466087	Ca96HK2nVdajt3kL9d	192.168.100.10	0	224.0.0.22	0	unknown_transport	-	0.628855	0	0	OTH	T	T	0	-	3	120	0	0	-	2
1786199713.717531	CmG5EL3FSVfCX8BWae	192.168.100.10	56574	192.168.100.40	22	tcp	-	19.065786	2297	2081	SF	T	T	1568	ShADadCGFf	18	1673	17	2973	-	6
